LCE_fold0
{'loss': 0.0, 'learning_rate': 0.00304, 'epoch': 38.0}
{'loss': 0.0, 'learning_rate': 0.0031200000000000004, 'epoch': 39.0}
{'loss': 0.0, 'learning_rate': 0.0032, 'epoch': 40.0}
{'loss': 0.0001, 'learning_rate': 0.00328, 'epoch': 41.0}
{'loss': 0.0001, 'learning_rate': 0.00336, 'epoch': 42.0}
KE_fold4
{'loss': 1.2112, 'learning_rate': 8e-05, 'epoch': 1.0}
{'loss': 1.2193, 'learning_rate': 0.00016, 'epoch': 2.0}
{'loss': 1.1483, 'learning_rate': 0.00024, 'epoch': 3.0}
{'loss': 0.9663, 'learning_rate': 0.00032, 'epoch': 4.0}
{'loss': 0.6564, 'learning_rate': 0.0004, 'epoch': 5.0}
{'loss': 0.3292, 'learning_rate': 0.00048, 'epoch': 6.0}
{'loss': 0.162, 'learning_rate': 0.0005600000000000001, 'epoch': 7.0}
{'loss': 0.2247, 'learning_rate': 0.00064, 'epoch': 8.0}
{'loss': 0.1246, 'learning_rate': 0.0007199999999999999, 'epoch': 9.0}
{'loss': 0.1205, 'learning_rate': 0.0008, 'epoch': 10.0}
{'loss': 0.0925, 'learning_rate': 0.00088, 'epoch': 11.0}
{'loss': 0.0894, 'learning_rate': 0.00096, 'epoch': 12.0}
{'loss': 0.0865, 'learning_rate': 0.0010400000000000001, 'epoch': 13.0}
{'loss': 0.0839, 'learning_rate': 0.0011200000000000001, 'epoch': 14.0}
{'loss': 0.0804, 'learning_rate': 0.0012, 'epoch': 15.0}
{'loss': 0.0951, 'learning_rate': 0.00128, 'epoch': 16.0}
{'loss': 0.0944, 'learning_rate': 0.00136, 'epoch': 17.0}
{'loss': 0.0807, 'learning_rate': 0.0014399999999999999, 'epoch': 18.0}
{'loss': 0.0831, 'learning_rate': 0.00152, 'epoch': 19.0}
{'loss': 0.0629, 'learning_rate': 0.0016, 'epoch': 20.0}
{'loss': 0.049, 'learning_rate': 0.00168, 'epoch': 21.0}
{'loss': 0.0601, 'learning_rate': 0.00176, 'epoch': 22.0}
{'loss': 0.0515, 'learning_rate': 0.00184, 'epoch': 23.0}
{'loss': 0.0339, 'learning_rate': 0.00192, 'epoch': 24.0}
{'loss': 0.0213, 'learning_rate': 0.002, 'epoch': 25.0}
{'loss': 0.0094, 'learning_rate': 0.0020800000000000003, 'epoch': 26.0}
{'loss': 0.0126, 'learning_rate': 0.00216, 'epoch': 27.0}
{'loss': 0.0018, 'learning_rate': 0.0022400000000000002, 'epoch': 28.0}
{'loss': 0.0017, 'learning_rate': 0.00232, 'epoch': 29.0}
{'loss': 0.0013, 'learning_rate': 0.0024, 'epoch': 30.0}
{'loss': 0.0002, 'learning_rate': 0.00248, 'epoch': 31.0}
{'loss': 0.0001, 'learning_rate': 0.00256, 'epoch': 32.0}
{'loss': 0.0, 'learning_rate': 0.00264, 'epoch': 33.0}
{'loss': 0.0, 'learning_rate': 0.00272, 'epoch': 34.0}
{'loss': 0.0, 'learning_rate': 0.0028, 'epoch': 35.0}
{'loss': 0.0001, 'learning_rate': 0.0028799999999999997, 'epoch': 36.0}
{'loss': 0.0001, 'learning_rate': 0.00296, 'epoch': 37.0}
{'loss': 0.0001, 'learning_rate': 0.00304, 'epoch': 38.0}
{'loss': 0.0001, 'learning_rate': 0.0031200000000000004, 'epoch': 39.0}
{'loss': 0.0001, 'learning_rate': 0.0032, 'epoch': 40.0}
{'loss': 0.0001, 'learning_rate': 0.00328, 'epoch': 41.0}
PE_fold0
{'loss': 1.2248, 'learning_rate': 8e-05, 'epoch': 1.0}
{'loss': 1.2283, 'learning_rate': 0.00016, 'epoch': 2.0}
{'loss': 0.1498, 'learning_rate': 0.00024, 'epoch': 2.13}
{'loss': 0.8468, 'learning_rate': 0.00032, 'epoch': 3.0}
{'loss': 0.6867, 'learning_rate': 0.0004, 'epoch': 4.0}
{'loss': 0.0966, 'learning_rate': 0.00048, 'epoch': 4.27}
{'loss': 0.1187, 'learning_rate': 0.0005600000000000001, 'epoch': 5.0}
{'loss': 0.1374, 'learning_rate': 0.00064, 'epoch': 6.0}
{'loss': 0.0282, 'learning_rate': 0.0007199999999999999, 'epoch': 6.4}
{'loss': 0.0548, 'learning_rate': 0.0008, 'epoch': 7.0}
{'loss': 0.0768, 'learning_rate': 0.00088, 'epoch': 8.0}
{'loss': 0.038, 'learning_rate': 0.00096, 'epoch': 8.53}
{'loss': 0.0418, 'learning_rate': 0.0010400000000000001, 'epoch': 9.0}
{'loss': 0.0712, 'learning_rate': 0.0011200000000000001, 'epoch': 10.0}
{'loss': 0.0403, 'learning_rate': 0.0012, 'epoch': 10.67}
{'loss': 0.0549, 'learning_rate': 0.00128, 'epoch': 11.0}
{'loss': 0.0875, 'learning_rate': 0.00136, 'epoch': 12.0}
{'loss': 0.0948, 'learning_rate': 0.0014399999999999999, 'epoch': 12.8}
{'loss': 0.0145, 'learning_rate': 0.00152, 'epoch': 13.0}
{'loss': 0.075, 'learning_rate': 0.0016, 'epoch': 14.0}
{'loss': 0.0662, 'learning_rate': 0.00168, 'epoch': 14.93}
{'loss': 0.0088, 'learning_rate': 0.00176, 'epoch': 15.0}
{'loss': 0.0686, 'learning_rate': 0.00184, 'epoch': 16.0}
{'loss': 0.0664, 'learning_rate': 0.00192, 'epoch': 17.0}
{'loss': 0.0066, 'learning_rate': 0.002, 'epoch': 17.07}
{'loss': 0.0492, 'learning_rate': 0.0020800000000000003, 'epoch': 18.0}
{'loss': 0.0436, 'learning_rate': 0.00216, 'epoch': 19.0}
{'loss': 0.0067, 'learning_rate': 0.0022400000000000002, 'epoch': 19.2}
{'loss': 0.0196, 'learning_rate': 0.00232, 'epoch': 20.0}
{'loss': 0.0172, 'learning_rate': 0.0024, 'epoch': 21.0}
{'loss': 0.0514, 'learning_rate': 0.00248, 'epoch': 21.33}
{'loss': 0.0961, 'learning_rate': 0.00256, 'epoch': 22.0}
{'loss': 3.7183, 'learning_rate': 0.00264, 'epoch': 23.0}
{'loss': 0.6156, 'learning_rate': 0.00272, 'epoch': 23.47}
{'loss': 1.3596, 'learning_rate': 0.0028, 'epoch': 24.0}
{'loss': 0.6048, 'learning_rate': 0.0028799999999999997, 'epoch': 25.0}
{'loss': 0.7519, 'learning_rate': 0.00296, 'epoch': 25.6}
{'loss': 0.2406, 'learning_rate': 0.00304, 'epoch': 26.0}
{'loss': 0.6363, 'learning_rate': 0.0031200000000000004, 'epoch': 27.0}
{'loss': 0.3213, 'learning_rate': 0.0032, 'epoch': 27.73}
{'loss': 0.1064, 'learning_rate': 0.00328, 'epoch': 28.0}
{'loss': 0.4218, 'learning_rate': 0.00336, 'epoch': 29.0}
{'loss': 0.4586, 'learning_rate': 0.00344, 'epoch': 29.87}
{'loss': 0.0604, 'learning_rate': 0.00352, 'epoch': 30.0}
{'loss': 0.605, 'learning_rate': 0.0036000000000000003, 'epoch': 31.0}
{'loss': 0.5491, 'learning_rate': 0.00368, 'epoch': 32.0}
{'loss': 5.0002, 'learning_rate': 0.00368, 'epoch': 33.0}
{'loss': 5.0715, 'learning_rate': 0.00368, 'epoch': 34.0}
PE_fold1
{'loss': 1.2835, 'learning_rate': 8e-05, 'epoch': 1.0}
{'loss': 1.2989, 'learning_rate': 0.00016, 'epoch': 2.0}
{'loss': 1.2111, 'learning_rate': 0.00024, 'epoch': 3.0}
{'loss': 0.9998, 'learning_rate': 0.00032, 'epoch': 4.0}
{'loss': 0.6691, 'learning_rate': 0.0004, 'epoch': 5.0}
{'loss': 0.3281, 'learning_rate': 0.00048, 'epoch': 6.0}
{'loss': 0.1614, 'learning_rate': 0.0005600000000000001, 'epoch': 7.0}
{'loss': 0.1523, 'learning_rate': 0.00064, 'epoch': 8.0}
{'loss': 0.089, 'learning_rate': 0.0007199999999999999, 'epoch': 9.0}
{'loss': 0.1028, 'learning_rate': 0.0008, 'epoch': 10.0}
{'loss': 0.0871, 'learning_rate': 0.00088, 'epoch': 11.0}
{'loss': 0.0872, 'learning_rate': 0.00096, 'epoch': 12.0}
{'loss': 0.0833, 'learning_rate': 0.0010400000000000001, 'epoch': 13.0}
{'loss': 0.0831, 'learning_rate': 0.0011200000000000001, 'epoch': 14.0}
{'loss': 0.0809, 'learning_rate': 0.0012, 'epoch': 15.0}
{'loss': 0.0802, 'learning_rate': 0.00128, 'epoch': 16.0}
{'loss': 0.0769, 'learning_rate': 0.00136, 'epoch': 17.0}
{'loss': 0.0715, 'learning_rate': 0.0014399999999999999, 'epoch': 18.0}
{'loss': 0.0976, 'learning_rate': 0.00152, 'epoch': 19.0}
{'loss': 0.2125, 'learning_rate': 0.0016, 'epoch': 20.0}
{'loss': 0.1273, 'learning_rate': 0.00168, 'epoch': 21.0}
{'loss': 0.083, 'learning_rate': 0.00176, 'epoch': 22.0}
{'loss': 0.0808, 'learning_rate': 0.00184, 'epoch': 23.0}
{'loss': 0.074, 'learning_rate': 0.00192, 'epoch': 24.0}
{'loss': 0.0936, 'learning_rate': 0.002, 'epoch': 25.0}
{'loss': 0.0882, 'learning_rate': 0.0020800000000000003, 'epoch': 26.0}
{'loss': 0.0593, 'learning_rate': 0.00216, 'epoch': 27.0}
{'loss': 0.052, 'learning_rate': 0.0022400000000000002, 'epoch': 28.0}
{'loss': 0.0389, 'learning_rate': 0.00232, 'epoch': 29.0}
{'loss': 0.1315, 'learning_rate': 0.0024, 'epoch': 30.0}
{'loss': 0.0374, 'learning_rate': 0.00248, 'epoch': 31.0}
{'loss': 0.0209, 'learning_rate': 0.00256, 'epoch': 32.0}
{'loss': 0.0145, 'learning_rate': 0.00264, 'epoch': 33.0}
{'loss': 0.0144, 'learning_rate': 0.00272, 'epoch': 34.0}
{'loss': 0.0068, 'learning_rate': 0.0028, 'epoch': 35.0}
{'loss': 0.0035, 'learning_rate': 0.0028799999999999997, 'epoch': 36.0}
{'loss': 0.0011, 'learning_rate': 0.00296, 'epoch': 37.0}
{'loss': 0.0003, 'learning_rate': 0.00304, 'epoch': 38.0}
{'loss': 0.0001, 'learning_rate': 0.0031200000000000004, 'epoch': 39.0}
{'loss': 0.0001, 'learning_rate': 0.0032, 'epoch': 40.0}
{'loss': 0.0001, 'learning_rate': 0.00328, 'epoch': 41.0}
{'loss': 0.0001, 'learning_rate': 0.00336, 'epoch': 42.0}
{'loss': 0.0001, 'learning_rate': 0.00344, 'epoch': 43.0}
{'loss': 0.0001, 'learning_rate': 0.00352, 'epoch': 44.0}
{'loss': 0.0001, 'learning_rate': 0.0036000000000000003, 'epoch': 45.0}
{'loss': 0.0001, 'learning_rate': 0.00368, 'epoch': 46.0}
{'loss': 0.0, 'learning_rate': 0.00376, 'epoch': 47.0}
{'loss': 0.0, 'learning_rate': 0.00384, 'epoch': 48.0}
{'loss': 0.0, 'learning_rate': 0.00392, 'epoch': 49.0}
{'loss': 0.0, 'learning_rate': 0.004, 'epoch': 50.0}
PE_fold2
{'loss': 1.3041, 'learning_rate': 8e-05, 'epoch': 1.0}
{'loss': 1.2937, 'learning_rate': 0.00016, 'epoch': 2.0}
{'loss': 1.2206, 'learning_rate': 0.00024, 'epoch': 3.0}
{'loss': 1.0025, 'learning_rate': 0.00032, 'epoch': 4.0}
{'loss': 0.6732, 'learning_rate': 0.0004, 'epoch': 5.0}
{'loss': 0.331, 'learning_rate': 0.00048, 'epoch': 6.0}
{'loss': 0.1658, 'learning_rate': 0.0005600000000000001, 'epoch': 7.0}
{'loss': 0.1668, 'learning_rate': 0.00064, 'epoch': 8.0}
{'loss': 0.0995, 'learning_rate': 0.0007199999999999999, 'epoch': 9.0}
{'loss': 0.1059, 'learning_rate': 0.0008, 'epoch': 10.0}
{'loss': 0.1082, 'learning_rate': 0.00088, 'epoch': 11.0}
{'loss': 0.081, 'learning_rate': 0.00096, 'epoch': 12.0}
{'loss': 0.081, 'learning_rate': 0.0010400000000000001, 'epoch': 13.0}
{'loss': 0.0772, 'learning_rate': 0.0011200000000000001, 'epoch': 14.0}
{'loss': 0.0772, 'learning_rate': 0.0012, 'epoch': 15.0}
{'loss': 0.0703, 'learning_rate': 0.00128, 'epoch': 16.0}
{'loss': 0.064, 'learning_rate': 0.00136, 'epoch': 17.0}
{'loss': 0.0819, 'learning_rate': 0.0014399999999999999, 'epoch': 18.0}
{'loss': 0.1108, 'learning_rate': 0.00152, 'epoch': 19.0}
{'loss': 0.0804, 'learning_rate': 0.0016, 'epoch': 20.0}
{'loss': 0.0721, 'learning_rate': 0.00168, 'epoch': 21.0}
{'loss': 0.0639, 'learning_rate': 0.00176, 'epoch': 22.0}
{'loss': 0.0406, 'learning_rate': 0.00184, 'epoch': 23.0}
{'loss': 0.0255, 'learning_rate': 0.00192, 'epoch': 24.0}
{'loss': 0.0496, 'learning_rate': 0.002, 'epoch': 25.0}
{'loss': 0.0355, 'learning_rate': 0.0020800000000000003, 'epoch': 26.0}
{'loss': 0.012, 'learning_rate': 0.00216, 'epoch': 27.0}
PE_fold3
{'loss': 1.306, 'learning_rate': 8e-05, 'epoch': 1.0}
{'loss': 1.304, 'learning_rate': 0.00016, 'epoch': 2.0}
{'loss': 1.2332, 'learning_rate': 0.00024, 'epoch': 3.0}
{'loss': 1.0053, 'learning_rate': 0.00032, 'epoch': 4.0}
{'loss': 0.6908, 'learning_rate': 0.0004, 'epoch': 5.0}
{'loss': 0.3388, 'learning_rate': 0.00048, 'epoch': 6.0}
{'loss': 0.1487, 'learning_rate': 0.0005600000000000001, 'epoch': 7.0}
{'loss': 0.1551, 'learning_rate': 0.00064, 'epoch': 8.0}
{'loss': 0.1003, 'learning_rate': 0.0007199999999999999, 'epoch': 9.0}
{'loss': 0.091, 'learning_rate': 0.0008, 'epoch': 10.0}
{'loss': 0.1179, 'learning_rate': 0.00088, 'epoch': 11.0}
{'loss': 0.0759, 'learning_rate': 0.00096, 'epoch': 12.0}
{'loss': 0.075, 'learning_rate': 0.0010400000000000001, 'epoch': 13.0}
{'loss': 0.0779, 'learning_rate': 0.0011200000000000001, 'epoch': 14.0}
{'loss': 0.0732, 'learning_rate': 0.0012, 'epoch': 15.0}
{'loss': 0.0743, 'learning_rate': 0.00128, 'epoch': 16.0}
{'loss': 0.0695, 'learning_rate': 0.00136, 'epoch': 17.0}
{'loss': 0.0705, 'learning_rate': 0.0014399999999999999, 'epoch': 18.0}
{'loss': 0.065, 'learning_rate': 0.00152, 'epoch': 19.0}
{'loss': 0.0574, 'learning_rate': 0.0016, 'epoch': 20.0}
{'loss': 0.0512, 'learning_rate': 0.00168, 'epoch': 21.0}
{'loss': 0.0442, 'learning_rate': 0.00176, 'epoch': 22.0}
{'loss': 0.3147, 'learning_rate': 0.00184, 'epoch': 23.0}
{'loss': 0.0684, 'learning_rate': 0.00192, 'epoch': 24.0}
{'loss': 0.0358, 'learning_rate': 0.002, 'epoch': 25.0}
{'loss': 0.0342, 'learning_rate': 0.0020800000000000003, 'epoch': 26.0}
{'loss': 0.0365, 'learning_rate': 0.00216, 'epoch': 27.0}
{'loss': 0.0098, 'learning_rate': 0.0022400000000000002, 'epoch': 28.0}
{'loss': 0.0119, 'learning_rate': 0.00232, 'epoch': 29.0}
{'loss': 0.0018, 'learning_rate': 0.0024, 'epoch': 30.0}
{'loss': 0.0073, 'learning_rate': 0.00248, 'epoch': 31.0}
{'loss': 0.0001, 'learning_rate': 0.00256, 'epoch': 32.0}
{'loss': 0.0009, 'learning_rate': 0.00264, 'epoch': 33.0}
{'loss': 0.0017, 'learning_rate': 0.00272, 'epoch': 34.0}
{'loss': 0.0001, 'learning_rate': 0.0028, 'epoch': 35.0}
{'loss': 0.0001, 'learning_rate': 0.0028799999999999997, 'epoch': 36.0}
{'loss': 0.0002, 'learning_rate': 0.00296, 'epoch': 37.0}
{'loss': 0.0001, 'learning_rate': 0.00304, 'epoch': 38.0}
{'loss': 0.0002, 'learning_rate': 0.0031200000000000004, 'epoch': 39.0}
{'loss': 0.0001, 'learning_rate': 0.0032, 'epoch': 40.0}
{'loss': 0.0, 'learning_rate': 0.00328, 'epoch': 41.0}
{'loss': 0.0, 'learning_rate': 0.00336, 'epoch': 42.0}
PE_fold4
{'loss': 1.3141, 'learning_rate': 8e-05, 'epoch': 1.0}
{'loss': 1.3015, 'learning_rate': 0.00016, 'epoch': 2.0}
{'loss': 1.2145, 'learning_rate': 0.00024, 'epoch': 3.0}
{'loss': 1.0057, 'learning_rate': 0.00032, 'epoch': 4.0}
{'loss': 0.6867, 'learning_rate': 0.0004, 'epoch': 5.0}
{'loss': 0.3355, 'learning_rate': 0.00048, 'epoch': 6.0}
{'loss': 0.1488, 'learning_rate': 0.0005600000000000001, 'epoch': 7.0}
{'loss': 0.2158, 'learning_rate': 0.00064, 'epoch': 8.0}
{'loss': 0.0939, 'learning_rate': 0.0007199999999999999, 'epoch': 9.0}
{'loss': 0.0915, 'learning_rate': 0.0008, 'epoch': 10.0}
{'loss': 0.0768, 'learning_rate': 0.00088, 'epoch': 11.0}
{'loss': 0.0714, 'learning_rate': 0.00096, 'epoch': 12.0}
{'loss': 0.0739, 'learning_rate': 0.0010400000000000001, 'epoch': 13.0}
{'loss': 0.0697, 'learning_rate': 0.0011200000000000001, 'epoch': 14.0}
{'loss': 0.0691, 'learning_rate': 0.0012, 'epoch': 15.0}
{'loss': 0.0621, 'learning_rate': 0.00128, 'epoch': 16.0}
{'loss': 0.0612, 'learning_rate': 0.00136, 'epoch': 17.0}
{'loss': 0.0551, 'learning_rate': 0.0014399999999999999, 'epoch': 18.0}
{'loss': 0.0587, 'learning_rate': 0.00152, 'epoch': 19.0}
{'loss': 0.0362, 'learning_rate': 0.0016, 'epoch': 20.0}
{'loss': 0.0395, 'learning_rate': 0.00168, 'epoch': 21.0}
{'loss': 0.0431, 'learning_rate': 0.00176, 'epoch': 22.0}
{'loss': 0.0169, 'learning_rate': 0.00184, 'epoch': 23.0}
{'loss': 0.0257, 'learning_rate': 0.00192, 'epoch': 24.0}
{'loss': 0.0088, 'learning_rate': 0.002, 'epoch': 25.0}
{'loss': 0.0062, 'learning_rate': 0.0020800000000000003, 'epoch': 26.0}
{'loss': 0.0047, 'learning_rate': 0.00216, 'epoch': 27.0}
{'loss': 0.0014, 'learning_rate': 0.0022400000000000002, 'epoch': 28.0}
{'loss': 0.0014, 'learning_rate': 0.00232, 'epoch': 29.0}
